CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
0.85227,0.00177,0.26209,0.02236,-0.02236,Madhusudhan et al. 2023,0.05119,0.00214,-0.00223,Calculated,0.2048,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.85404,0.00177,0.28409,0.02241,-0.02241,Madhusudhan et al. 2023,0.0533,0.00206,-0.00215,Calculated,0.2132,0.0214,-0.0214,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.85581,0.00177,0.30457,0.02284,-0.02284,Madhusudhan et al. 2023,0.05519,0.00203,-0.00211,Calculated,0.2207,0.022,-0.022,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.85758,0.00177,0.27158,0.02101,-0.02101,Madhusudhan et al. 2023,0.05211,0.00198,-0.00206,Calculated,0.2084,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.85935,0.00177,0.33272,0.01954,-0.01954,Madhusudhan et al. 2023,0.05768,0.00167,-0.00172,Calculated,0.2307,0.0224,-0.0224,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.86112,0.00177,0.29445,0.0208,-0.0208,Madhusudhan et al. 2023,0.05426,0.00188,-0.00195,Calculated,0.217,0.0215,-0.0215,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.86289,0.00177,0.31736,0.01981,-0.01981,Madhusudhan et al. 2023,0.05634,0.00173,-0.00179,Calculated,0.2253,0.022,-0.022,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.86467,0.00177,0.2819,0.02081,-0.02081,Madhusudhan et al. 2023,0.05309,0.00192,-0.002,Calculated,0.2124,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.86644,0.00178,0.30821,0.02058,-0.02058,Madhusudhan et al. 2023,0.05552,0.00182,-0.00189,Calculated,0.222,0.0218,-0.0218,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.86822,0.00178,0.29527,0.02045,-0.02045,Madhusudhan et al. 2023,0.05434,0.00185,-0.00192,Calculated,0.2173,0.0215,-0.0215,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.86999,0.00178,0.27157,0.01971,-0.01971,Madhusudhan et al. 2023,0.05211,0.00186,-0.00193,Calculated,0.2084,0.0207,-0.0207,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.87177,0.00178,0.30982,0.01952,-0.01952,Madhusudhan et al. 2023,0.05566,0.00173,-0.00178,Calculated,0.2226,0.0217,-0.0217,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.87355,0.00178,0.28588,0.01847,-0.01847,Madhusudhan et al. 2023,0.05347,0.0017,-0.00176,Calculated,0.2138,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.87533,0.00178,0.29051,0.0194,-0.0194,Madhusudhan et al. 2023,0.0539,0.00177,-0.00183,Calculated,0.2156,0.0212,-0.0212,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.87711,0.00178,0.291,0.01844,-0.01844,Madhusudhan et al. 2023,0.05394,0.00168,-0.00174,Calculated,0.2158,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.87889,0.00178,0.28665,0.01902,-0.01902,Madhusudhan et al. 2023,0.05354,0.00175,-0.00181,Calculated,0.2141,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.88067,0.00178,0.29756,0.01924,-0.01924,Madhusudhan et al. 2023,0.05455,0.00174,-0.00179,Calculated,0.2182,0.0214,-0.0214,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.88246,0.00178,0.30334,0.01815,-0.01815,Madhusudhan et al. 2023,0.05508,0.00162,-0.00167,Calculated,0.2203,0.0214,-0.0214,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.88424,0.00178,0.31162,0.01811,-0.01811,Madhusudhan et al. 2023,0.05582,0.0016,-0.00165,Calculated,0.2233,0.0216,-0.0216,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.88603,0.00179,0.28657,0.01775,-0.01775,Madhusudhan et al. 2023,0.05353,0.00163,-0.00168,Calculated,0.2141,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.88781,0.00179,0.32576,0.01908,-0.01908,Madhusudhan et al. 2023,0.05707,0.00165,-0.0017,Calculated,0.2283,0.0221,-0.0221,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.8896,0.00179,0.2966,0.01862,-0.01862,Madhusudhan et al. 2023,0.05446,0.00168,-0.00174,Calculated,0.2178,0.0213,-0.0213,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.89139,0.00179,0.30659,0.01928,-0.01928,Madhusudhan et al. 2023,0.05537,0.00171,-0.00177,Calculated,0.2215,0.0216,-0.0216,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.89318,0.00179,0.27559,0.01805,-0.01805,Madhusudhan et al. 2023,0.0525,0.00169,-0.00175,Calculated,0.21,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.89497,0.00179,0.28694,0.01897,-0.01897,Madhusudhan et al. 2023,0.05357,0.00174,-0.0018,Calculated,0.2142,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.89676,0.00179,0.31389,0.01756,-0.01756,Madhusudhan et al. 2023,0.05603,0.00155,-0.00159,Calculated,0.2241,0.0216,-0.0216,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.89855,0.00179,0.3144,0.01741,-0.01741,Madhusudhan et al. 2023,0.05607,0.00153,-0.00157,Calculated,0.2243,0.0216,-0.0216,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.90034,0.00179,0.30201,0.01845,-0.01845,Madhusudhan et al. 2023,0.05496,0.00165,-0.00171,Calculated,0.2198,0.0214,-0.0214,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.90213,0.00179,0.30308,0.01727,-0.01727,Madhusudhan et al. 2023,0.05505,0.00155,-0.00159,Calculated,0.2202,0.0213,-0.0213,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.90393,0.00179,0.27929,0.01792,-0.01792,Madhusudhan et al. 2023,0.05285,0.00167,-0.00172,Calculated,0.2114,0.0207,-0.0207,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.90572,0.0018,0.30317,0.01687,-0.01687,Madhusudhan et al. 2023,0.05506,0.00151,-0.00155,Calculated,0.2202,0.0213,-0.0213,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.90752,0.0018,0.31515,0.01692,-0.01692,Madhusudhan et al. 2023,0.05614,0.00149,-0.00153,Calculated,0.2245,0.0216,-0.0216,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.90931,0.0018,0.28286,0.01658,-0.01658,Madhusudhan et al. 2023,0.05318,0.00154,-0.00158,Calculated,0.2127,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.91111,0.0018,0.28225,0.01715,-0.01715,Madhusudhan et al. 2023,0.05313,0.00159,-0.00164,Calculated,0.2125,0.0207,-0.0207,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.91291,0.0018,0.30554,0.01713,-0.01713,Madhusudhan et al. 2023,0.05528,0.00153,-0.00157,Calculated,0.2211,0.0214,-0.0214,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.91471,0.0018,0.3052,0.01664,-0.01664,Madhusudhan et al. 2023,0.05525,0.00149,-0.00153,Calculated,0.221,0.0213,-0.0213,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.91651,0.0018,0.30973,0.01496,-0.01496,Madhusudhan et al. 2023,0.05565,0.00133,-0.00136,Calculated,0.2226,0.0213,-0.0213,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.91831,0.0018,0.29565,0.01526,-0.01526,Madhusudhan et al. 2023,0.05437,0.00139,-0.00142,Calculated,0.2175,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.92011,0.0018,0.2794,0.01668,-0.01668,Madhusudhan et al. 2023,0.05286,0.00155,-0.0016,Calculated,0.2114,0.0205,-0.0205,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.92191,0.0018,0.2898,0.01489,-0.01489,Madhusudhan et al. 2023,0.05383,0.00137,-0.0014,Calculated,0.2153,0.0207,-0.0207,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.92372,0.0018,0.31605,0.01576,-0.01576,Madhusudhan et al. 2023,0.05622,0.00138,-0.00142,Calculated,0.2248,0.0215,-0.0215,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.92552,0.0018,0.30172,0.01555,-0.01555,Madhusudhan et al. 2023,0.05493,0.0014,-0.00143,Calculated,0.2197,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.92733,0.00181,0.25722,0.01663,-0.01663,Madhusudhan et al. 2023,0.05072,0.00161,-0.00167,Calculated,0.2028,0.0199,-0.0199,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.92913,0.00181,0.28232,0.0159,-0.0159,Madhusudhan et al. 2023,0.05313,0.00148,-0.00152,Calculated,0.2125,0.0205,-0.0205,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.93094,0.00181,0.28577,0.01569,-0.01569,Madhusudhan et al. 2023,0.05346,0.00145,-0.00149,Calculated,0.2138,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.93275,0.00181,0.31445,0.01554,-0.01554,Madhusudhan et al. 2023,0.05608,0.00137,-0.0014,Calculated,0.2243,0.0215,-0.0215,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.93456,0.00181,0.28173,0.01543,-0.01543,Madhusudhan et al. 2023,0.05308,0.00143,-0.00147,Calculated,0.2123,0.0205,-0.0205,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.93636,0.00181,0.26668,0.0153,-0.0153,Madhusudhan et al. 2023,0.05164,0.00146,-0.0015,Calculated,0.2065,0.02,-0.02,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.93817,0.00181,0.30289,0.01584,-0.01584,Madhusudhan et al. 2023,0.05504,0.00142,-0.00146,Calculated,0.2201,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.93999,0.00181,0.27519,0.01604,-0.01604,Madhusudhan et al. 2023,0.05246,0.00151,-0.00155,Calculated,0.2098,0.0203,-0.0203,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.9418,0.00181,0.28095,0.01596,-0.01596,Madhusudhan et al. 2023,0.053,0.00148,-0.00153,Calculated,0.212,0.0205,-0.0205,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.94361,0.00181,0.26562,0.01524,-0.01524,Madhusudhan et al. 2023,0.05154,0.00146,-0.0015,Calculated,0.2061,0.02,-0.02,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.94542,0.00181,0.30311,0.01546,-0.01546,Madhusudhan et al. 2023,0.05506,0.00139,-0.00142,Calculated,0.2202,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.94724,0.00181,0.25921,0.01521,-0.01521,Madhusudhan et al. 2023,0.05091,0.00147,-0.00152,Calculated,0.2036,0.0198,-0.0198,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.94905,0.00182,0.29357,0.01487,-0.01487,Madhusudhan et al. 2023,0.05418,0.00136,-0.00139,Calculated,0.2167,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.95087,0.00182,0.28208,0.01378,-0.01378,Madhusudhan et al. 2023,0.05311,0.00128,-0.00131,Calculated,0.2124,0.0203,-0.0203,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.95268,0.00182,0.2911,0.01606,-0.01606,Madhusudhan et al. 2023,0.05395,0.00147,-0.00151,Calculated,0.2158,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.9545,0.00182,0.30071,0.01484,-0.01484,Madhusudhan et al. 2023,0.05484,0.00134,-0.00137,Calculated,0.2193,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.95632,0.00182,0.28514,0.01345,-0.01345,Madhusudhan et al. 2023,0.0534,0.00124,-0.00127,Calculated,0.2136,0.0204,-0.0204,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.95814,0.00182,0.27627,0.01444,-0.01444,Madhusudhan et al. 2023,0.05256,0.00136,-0.00139,Calculated,0.2102,0.0202,-0.0202,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.95996,0.00182,0.28139,0.01326,-0.01326,Madhusudhan et al. 2023,0.05305,0.00124,-0.00126,Calculated,0.2122,0.0202,-0.0202,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.96178,0.00182,0.28387,0.01404,-0.01404,Madhusudhan et al. 2023,0.05328,0.0013,-0.00133,Calculated,0.2131,0.0204,-0.0204,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.9636,0.00182,0.29727,0.01453,-0.01453,Madhusudhan et al. 2023,0.05452,0.00132,-0.00135,Calculated,0.2181,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.96542,0.00182,0.27545,0.01443,-0.01443,Madhusudhan et al. 2023,0.05248,0.00136,-0.00139,Calculated,0.2099,0.0202,-0.0202,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.96725,0.00182,0.28841,0.01442,-0.01442,Madhusudhan et al. 2023,0.0537,0.00133,-0.00136,Calculated,0.2148,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.96907,0.00182,0.26823,0.01476,-0.01476,Madhusudhan et al. 2023,0.05179,0.00141,-0.00145,Calculated,0.2071,0.02,-0.02,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.97089,0.00182,0.29005,0.01447,-0.01447,Madhusudhan et al. 2023,0.05386,0.00133,-0.00136,Calculated,0.2154,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.97272,0.00183,0.28629,0.01377,-0.01377,Madhusudhan et al. 2023,0.05351,0.00127,-0.0013,Calculated,0.214,0.0204,-0.0204,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.97454,0.00183,0.29528,0.01375,-0.01375,Madhusudhan et al. 2023,0.05434,0.00125,-0.00128,Calculated,0.2173,0.0207,-0.0207,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.97637,0.00183,0.32279,0.01516,-0.01516,Madhusudhan et al. 2023,0.05681,0.00132,-0.00135,Calculated,0.2272,0.0217,-0.0217,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.9782,0.00183,0.28526,0.01486,-0.01486,Madhusudhan et al. 2023,0.05341,0.00137,-0.00141,Calculated,0.2136,0.0205,-0.0205,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.98003,0.00183,0.29857,0.01428,-0.01428,Madhusudhan et al. 2023,0.05464,0.00129,-0.00132,Calculated,0.2185,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.98186,0.00183,0.25685,0.0141,-0.0141,Madhusudhan et al. 2023,0.05068,0.00137,-0.00141,Calculated,0.2027,0.0195,-0.0195,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.98369,0.00183,0.29397,0.01382,-0.01382,Madhusudhan et al. 2023,0.05422,0.00126,-0.00129,Calculated,0.2168,0.0207,-0.0207,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.98552,0.00183,0.2592,0.01349,-0.01349,Madhusudhan et al. 2023,0.05091,0.00131,-0.00134,Calculated,0.2036,0.0196,-0.0196,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.98735,0.00183,0.30043,0.01431,-0.01431,Madhusudhan et al. 2023,0.05481,0.00129,-0.00132,Calculated,0.2192,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.98918,0.00183,0.28889,0.01431,-0.01431,Madhusudhan et al. 2023,0.05375,0.00131,-0.00135,Calculated,0.215,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.99101,0.00183,0.30068,0.0142,-0.0142,Madhusudhan et al. 2023,0.05483,0.00128,-0.00131,Calculated,0.2193,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.99285,0.00183,0.27924,0.01356,-0.01356,Madhusudhan et al. 2023,0.05284,0.00127,-0.0013,Calculated,0.2113,0.0202,-0.0202,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.99468,0.00183,0.30413,0.01371,-0.01371,Madhusudhan et al. 2023,0.05515,0.00123,-0.00126,Calculated,0.2206,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.99651,0.00184,0.27808,0.01447,-0.01447,Madhusudhan et al. 2023,0.05273,0.00135,-0.00139,Calculated,0.2109,0.0203,-0.0203,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
0.99835,0.00184,0.28705,0.01407,-0.01407,Madhusudhan et al. 2023,0.05358,0.0013,-0.00133,Calculated,0.2143,0.0205,-0.0205,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.00019,0.00184,0.29197,0.01391,-0.01391,Madhusudhan et al. 2023,0.05403,0.00127,-0.0013,Calculated,0.2161,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.00202,0.00184,0.29763,0.01406,-0.01406,Madhusudhan et al. 2023,0.05456,0.00127,-0.0013,Calculated,0.2182,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.00386,0.00184,0.31036,0.01343,-0.01343,Madhusudhan et al. 2023,0.05571,0.00119,-0.00122,Calculated,0.2228,0.0212,-0.0212,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.0057,0.00184,0.30899,0.01353,-0.01353,Madhusudhan et al. 2023,0.05559,0.0012,-0.00123,Calculated,0.2223,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.00754,0.00184,0.29031,0.01335,-0.01335,Madhusudhan et al. 2023,0.05388,0.00122,-0.00125,Calculated,0.2155,0.0205,-0.0205,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.00938,0.00184,0.29022,0.01405,-0.01405,Madhusudhan et al. 2023,0.05387,0.00129,-0.00132,Calculated,0.2155,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.01122,0.00184,0.31307,0.01331,-0.01331,Madhusudhan et al. 2023,0.05595,0.00118,-0.0012,Calculated,0.2238,0.0212,-0.0212,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.01306,0.00184,0.2884,0.01299,-0.01299,Madhusudhan et al. 2023,0.0537,0.0012,-0.00122,Calculated,0.2148,0.0204,-0.0204,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.0149,0.00184,0.30805,0.01332,-0.01332,Madhusudhan et al. 2023,0.0555,0.00119,-0.00121,Calculated,0.222,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.01675,0.00184,0.30674,0.01319,-0.01319,Madhusudhan et al. 2023,0.05538,0.00118,-0.0012,Calculated,0.2215,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.01859,0.00184,0.30471,0.01246,-0.01246,Madhusudhan et al. 2023,0.0552,0.00112,-0.00114,Calculated,0.2208,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.02043,0.00184,0.30519,0.01265,-0.01265,Madhusudhan et al. 2023,0.05524,0.00113,-0.00116,Calculated,0.2209,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.02228,0.00185,0.30513,0.01365,-0.01365,Madhusudhan et al. 2023,0.05524,0.00122,-0.00125,Calculated,0.2209,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.02412,0.00185,0.29929,0.01371,-0.01371,Madhusudhan et al. 2023,0.05471,0.00124,-0.00127,Calculated,0.2188,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.02597,0.00185,0.31098,0.01279,-0.01279,Madhusudhan et al. 2023,0.05577,0.00114,-0.00116,Calculated,0.223,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.02782,0.00185,0.2973,0.01339,-0.01339,Madhusudhan et al. 2023,0.05453,0.00121,-0.00124,Calculated,0.2181,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.02966,0.00185,0.27888,0.013,-0.013,Madhusudhan et al. 2023,0.05281,0.00122,-0.00125,Calculated,0.2112,0.0201,-0.0201,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.03151,0.00185,0.28549,0.01354,-0.01354,Madhusudhan et al. 2023,0.05343,0.00125,-0.00128,Calculated,0.2137,0.0204,-0.0204,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.03336,0.00185,0.29374,0.01265,-0.01265,Madhusudhan et al. 2023,0.0542,0.00115,-0.00118,Calculated,0.2168,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.03521,0.00185,0.283,0.01331,-0.01331,Madhusudhan et al. 2023,0.0532,0.00124,-0.00127,Calculated,0.2128,0.0203,-0.0203,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.03706,0.00185,0.29032,0.0137,-0.0137,Madhusudhan et al. 2023,0.05388,0.00126,-0.00129,Calculated,0.2155,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.03891,0.00185,0.27607,0.01213,-0.01213,Madhusudhan et al. 2023,0.05254,0.00114,-0.00117,Calculated,0.2101,0.02,-0.02,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.04076,0.00185,0.29601,0.01264,-0.01264,Madhusudhan et al. 2023,0.05441,0.00115,-0.00117,Calculated,0.2176,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.04262,0.00185,0.29811,0.01285,-0.01285,Madhusudhan et al. 2023,0.0546,0.00116,-0.00119,Calculated,0.2184,0.0207,-0.0207,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.04447,0.00185,0.30146,0.0125,-0.0125,Madhusudhan et al. 2023,0.05491,0.00113,-0.00115,Calculated,0.2196,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.04632,0.00185,0.31175,0.01211,-0.01211,Madhusudhan et al. 2023,0.05583,0.00107,-0.00109,Calculated,0.2233,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.04818,0.00185,0.29496,0.0125,-0.0125,Madhusudhan et al. 2023,0.05431,0.00114,-0.00116,Calculated,0.2172,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.05003,0.00186,0.28935,0.01202,-0.01202,Madhusudhan et al. 2023,0.05379,0.00111,-0.00113,Calculated,0.2151,0.0204,-0.0204,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.05189,0.00186,0.31137,0.01203,-0.01203,Madhusudhan et al. 2023,0.0558,0.00107,-0.00109,Calculated,0.2232,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.05374,0.00186,0.29366,0.01301,-0.01301,Madhusudhan et al. 2023,0.05419,0.00119,-0.00121,Calculated,0.2167,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.0556,0.00186,0.30739,0.0134,-0.0134,Madhusudhan et al. 2023,0.05544,0.0012,-0.00122,Calculated,0.2217,0.0211,-0.0211,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.05746,0.00186,0.30575,0.01319,-0.01319,Madhusudhan et al. 2023,0.05529,0.00118,-0.00121,Calculated,0.2212,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.05932,0.00186,0.28547,0.01223,-0.01223,Madhusudhan et al. 2023,0.05343,0.00113,-0.00116,Calculated,0.2137,0.0203,-0.0203,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.06118,0.00186,0.3043,0.01194,-0.01194,Madhusudhan et al. 2023,0.05516,0.00107,-0.00109,Calculated,0.2206,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.06304,0.00186,0.33014,0.01218,-0.01218,Madhusudhan et al. 2023,0.05746,0.00105,-0.00107,Calculated,0.2298,0.0217,-0.0217,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.0649,0.00186,0.29649,0.01238,-0.01238,Madhusudhan et al. 2023,0.05445,0.00113,-0.00115,Calculated,0.2178,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.06676,0.00186,0.29663,0.01197,-0.01197,Madhusudhan et al. 2023,0.05446,0.00109,-0.00111,Calculated,0.2178,0.0206,-0.0206,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.06862,0.00186,0.28146,0.01236,-0.01236,Madhusudhan et al. 2023,0.05305,0.00115,-0.00118,Calculated,0.2122,0.0202,-0.0202,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.07048,0.00186,0.28374,0.01283,-0.01283,Madhusudhan et al. 2023,0.05327,0.00119,-0.00122,Calculated,0.213,0.0203,-0.0203,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.07234,0.00186,0.31753,0.01124,-0.01124,Madhusudhan et al. 2023,0.05635,0.00099,-0.00101,Calculated,0.2254,0.0212,-0.0212,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.07421,0.00186,0.3119,0.01133,-0.01133,Madhusudhan et al. 2023,0.05585,0.00101,-0.00102,Calculated,0.2234,0.021,-0.021,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.07607,0.00186,0.30312,0.01203,-0.01203,Madhusudhan et al. 2023,0.05506,0.00108,-0.0011,Calculated,0.2202,0.0208,-0.0208,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
1.07793,0.00186,0.3053,0.01188,-0.01188,Madhusudhan et al. 2023,0.05525,0.00107,-0.00109,Calculated,0.221,0.0209,-0.0209,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
